"name","is_subjective","text"
5745,1,"overall , it's a very entertaining , thought-provoking film with a simple message : god is love . "
5746,1,"somehow ms . griffiths and mr . pryce bring off this wild welsh whimsy . "
5749,0,"a very proactive enviromental story about the power of the world , and how it must change . "
5750,1,"a delightful entree in the tradition of food movies . "
5752,1,"both lead performances are oscar-size . quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver . "
5753,1,"it's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it's well worth a rental . "
5756,0,"an abused woman ( lopez ) discovers that the dream man ( campbell ) she married wasn't whom she thought he was . "
5758,1,"as a technical exercise that redefines moviemaking , it is astonishing . "
5759,0,"the subject of this documentary is private life in the big city , apartments as a last stronghold of individuality , in addition to emphasizing the fact that to live together in one and the same place does not ensure that a community will be formed . "
5760,0,"after nearly two decades of staring at his victim's face on a newspaper clipping in his cell , the paroled man attempts to find redemption , in the form of a mysterious minister ( freeman ) and two needy women ( dunst and hunter ) . "
5761,1,"flashy gadgets and whirling fight sequences may look cool , but they can't distract from the flawed support structure holding equilibrium up . "
5762,0,"thomas' wish comes true and he stays up all night watching her . "
5764,0,"skin deep is a psychological thriller about love , sex , race , and betrayal involving an interracial couple , a black couple , and a mistress . "
5766,1,"involving at times , but lapses quite casually into the absurd . "
5768,1,"ripped of her humanity , testud's christine becomes a working stiff of greek proportions . "
5769,1,"birot has succeeded in making a movie that has some laughs , low points and high ideals . "
5770,1,"has its moments -- and almost as many subplots . "
5771,0,"but all is not smooth in the rockies , as their relationship accelerates - cultural differences , family issues , former loves and life-altering challenges threaten to shake things up . "
5772,1,"well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin . "
5773,1,"a rambling ensemble piece with loosely connected characters and plots that never quite gel . "
5774,1,"you'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness , but the point is , you'll laugh . "
5775,1,"muccino is honest in the emotional damage left by his immature men and passionate in his portraits of twentysomething commitment-phobes struggling against growing up . "
5776,1,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable . "
5777,1,"a great ending doesn't make up for a weak movie , and crazy as hell doesn't even have a great ending . "
5778,0,"kali is a smart , beautiful , yoga-teaching social worker . "
5779,0,"graffiti removal has subverted the common obstacles blocking creative expression and become one of the more intriguing and important art movements of our time . "
5780,0,"after a wild session of lovemaking , dawn goes for a walk . "
5782,1,"solondz is so intent on hammering home his message that he forgets to make it entertaining . "
5783,1,"though talk in the film often turns to death , khatra's enthusiasm and love of life keep the movie surprisingly upbeat . "
5785,0,"these devices immediately became an essential household appliance , and were advertised in nearly every women's magazine and sewing notions catalog of the time . "
5786,0,"the only way to be victorious is one must destroy the other . "
5787,0,"his loving wife maya vows to help get him out of jail . "
5788,1,"hill looks to be going through the motions , beginning with the pale script . "
5789,0,"his loyal assistant is killed and he is framed with the evidence at the chinese border by the chinese military and u . s . drug enforcement agency . "
5790,1," . . . skirts the edges of snide condescension only to then abruptly catch the viewer off-guard with lightning strikes of genuine emotion . "
5791,0,"when his father , who owns a bodega in the heights , is shot in a burglary attempt , carlos is forced to put his dream on hold and run the store . "
5792,1,"more intimate than spectacular , e . t . is carried less by wow factors than by its funny , moving yarn that holds up well after two decades . "
5793,1,"the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul's perspective . "
5794,0,"when an ira cell forces him to hear last confession from a suspected informer , will he let them execute the terrorist ? "
5795,1,"paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen other trouble-in-the-ghetto flicks . "
5797,1,"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting . "
5798,1,"despite its title , punch-drunk love is never heavy-handed . the jabs it employs are short , carefully placed and dead-center . "
