"name","is_positive","text"
2728,1,"it's unfortunate that , after such intriguing character trials and tribulations , the relationship between frank and mary slips during a mishandled , ineffective finale ."
2730,1,"anderson has created a modern classic with a star who should , with any luck , rise to even greater success . 
"
2731,1,"it has more intelligence in its telling than anything i've seen out of hollywood for months and i give it a b+ . 
"
2732,0,"jericho feels it is his duty to protect the girl from everyone because 1 ) he once had faith but no longer does and 2 ) his wife and daughter were killed and he feels responsible for it ."
2733,1,"luckily , disney's latest animated offering , mulan , manages to be engaging and refreshing , even while rife with formula ."
2734,1,"so although the story is basically familiar the world it is set in is not , and that adds a dimension to the film which in this humble reviewers opinion makes it worth seeing 
"
2735,0,"it wouldn't have taken a genius to figure out that this thing wasn't going to fly ."
2736,1,"the dazzling fun comes from predicting what each episode holds in store for lola , and the outcome is ultimately rewarding - several twists and turns are unique and unexpected ."
2738,0,"her character is made stronger by leoni's presence , and we grow to care for her ."
2739,1,"robot , voiced by beaulieu ) , the torture becomes somewhat of a honorary party for all that is wrong in the world of cheezy cinema ."
2740,0,"leading the clueless pack is william baldwin as a good-hearted guy who watches out for his buddies and is in tight with local mob head armand assante ."
2741,0,"if either west or bruckheimer were interested in genuine tension , they might have done something with con air's creepiest set-up ."
2743,1,"the cinematography is spectacular to say the least , and the soundtrack provides the perfect atmosphere in which to "" lay our scene "" , as the film says ."
2744,0,"in essence , this movie's purpose is to head towards a goal that shouldn't even exist ."
2745,1,"ffing becomes known as 'the black fingernail' because he leaves a calling card behind which shows two fingers sticking up , one with a black fingernail ."
2746,0,"a documentary from the twin hughes brothers , allen and albert ( dead presidents , menace ii society ) , about street pimps , all of whom are african-american ."
2747,0,"too bad the execution's all wrong , though , because the set-up of "" desperate measures "" boasts some rather enticing elements that deserve to be put to far better use ."
2748,0,"boy ( antionio banderas ) places personal ad sometime around 1900 , searching for a wife ."
2749,1,"there's also an interesting scene where goro introduces tampopo and her son to a bunch of street people who , despite their economic trappings , are all gourmets and master sommeliers ."
2750,1,"in her first role following her oscar win for 1999's "" boys don't cry , "" hilary swank is excellent as the confused valerie , who seeks guidance from annie , but is too scared to take her biggest advice of all : to leave the grossly abusive donnie ."
2751,1,"note that the previous verse says "" and the river shall bring forth frogs abundantly which shall go up ."
2752,1,"gilbert seems destined to spend the rest of his life in the small town until the arrival in endora of becky ( juliette lewis ) , a free spirit passing through with her grandmother when their truck breaks down ."
2753,1,"in other words , pretty much everything he says or asks of someone , happens automatically and without any goofups ."
2755,0,"as a revival of a sort of action film that was popular in the 1960s , i was hoping that there would be something here to grab onto and enjoy ."
2756,0,"susan granger's review of "" the musketeer "" ( universal pictures ) 
hollywood launches another assault on classic literature with this $50 million adaptation of alexandre dumas's novel that's strong on action but weak on drama , fusing hong kong martial arts with 17th century swordplay ."
2758,0,"( which look more like jurassic park raptors than the jurassic park raptors ."
2759,0,"the problem is that she needed to marry at all--and that if she did not marry , she would still be just as unhappy ."
2760,0,") 
minute "" comedy "" was going to be over , and sadly it went on forever ."
2761,1,"i suppose the strengths behind `sleepy hollow' lie within the central trio : director burton , constable depp and the headless horseman who hunts him down with ruthless accuracy ."
2762,1,"the film was rated pg and the film , although `disneyfied' from lloyd alexander's chronicles of prydain ( which is what this film is based on ) , was much more scarier and darker than disney's other previous efforts , such as the rescuers and the fox and the hound , which is probably why so many people considered it too scary and stayed away from it ."
